23651,4734,2013-03-08,14,224
23652,4712,2013-03-08,8,156
23653,4701,2013-03-08,8,132
23654,4702,2013-03-08,8,132
23655,4703,2013-03-08,8,132
23656,4704,2013-03-08,8,140
23657,4705,2013-03-08,8,140
23658,4706,2013-03-08,8,140
23659,4707,2013-03-08,8,148
23660,4708,2013-03-08,8,148
23661,4656,2013-03-08,1,8
23662,4723,2013-03-08,11,191
23663,4727,2013-03-08,11,199
23664,4722,2013-03-08,11,191
23665,4713,2013-03-08,11,165
23666,4714,2013-03-08,11,165
23667,4715,2013-03-08,11,165
23668,4716,2013-03-08,11,173
23669,4717,2013-03-08,11,173
23670,4718,2013-03-08,11,173
23671,4719,2013-03-08,11,182
23672,4720,2013-03-08,11,182
23673,4700,2013-03-08,8,124
23674,4710,2013-03-08,8,156
23675,4729,2013-03-08,14,208
23676,3502,2013-03-16,8,158
23677,3503,2013-03-16,11,166
23678,3504,2013-03-16,11,166
23679,3505,2013-03-16,11,166
23680,3506,2013-03-16,11,174
23681,3507,2013-03-16,11,174
23682,3508,2013-03-16,11,174
23683,3509,2013-03-16,11,183
23684,3510,2013-03-16,11,183
23685,3501,2013-03-16,8,158
23686,3512,2013-03-16,11,184
23687,3493,2013-03-16,8,141
23688,3513,2013-03-16,11,184
23689,3511,2013-03-16,11,183
23690,3500,2013-03-16,8,158
23691,3499,2013-03-16,8,157
23692,3498,2013-03-16,8,157
23693,3497,2013-03-16,8,157
23694,3496,2013-03-16,8,149
23695,3494,2013-03-16,8,149
23696,3492,2013-03-16,8,141
23697,3491,2013-03-16,8,141
23698,3490,2013-03-16,8,133
23699,3489,2013-03-16,8,133
23700,3488,2013-03-16,8,133
23701,3514,2013-03-16,11,184
23702,3533,2013-03-16,19,233
23703,3495,2013-03-16,8,149
23704,3528,2013-03-16,14,217
23705,3441,2013-03-16,1,25
23706,3487,2013-03-16,8,125
23707,3541,2013-03-16,19,249
23708,3540,2013-03-16,19,249
23709,3539,2013-03-16,19,249
23710,3538,2013-03-16,19,241
23711,3537,2013-03-16,19,241
23712,3536,2013-03-16,19,241
23713,3535,2013-03-16,19,233
23714,3534,2013-03-16,19,233
23715,3532,2013-03-16,14,225
23716,3531,2013-03-16,14,225
23717,3529,2013-03-16,14,217
23718,3515,2013-03-16,11,192
23719,3527,2013-03-16,14,217
23720,3526,2013-03-16,14,209
23721,3525,2013-03-16,14,209
23722,3524,2013-03-16,14,209
23723,3523,2013-03-16,14,201
23724,3522,2013-03-16,14,201
23725,3521,2013-03-16,14,201
23726,3520,2013-03-16,11,200
23727,3519,2013-03-16,11,200
23728,3518,2013-03-16,11,200
23729,3517,2013-03-16,11,192
23730,3516,2013-03-16,11,192
23731,3530,2013-03-16,14,225
23732,3444,2013-03-16,1,33
23733,3457,2013-03-16,3,58
23734,3456,2013-03-16,3,58
23735,3455,2013-03-16,3,58
23736,3454,2013-03-16,3,57
23737,3453,2013-03-16,3,57
23738,3452,2013-03-16,3,57
23739,3451,2013-03-16,3,49
23740,3450,2013-03-16,3,49
23741,3449,2013-03-16,3,49
23742,3448,2013-03-16,3,41
23743,3447,2013-03-16,3,41
23744,3458,2013-03-16,3,66
23745,3445,2013-03-16,1,33
23746,3437,2013-03-16,1,17
23747,3431,2013-03-16,1,1
23748,3442,2013-03-16,1,25
23749,3440,2013-03-16,1,25
23750,3439,2013-03-16,1,17
23751,3438,2013-03-16,1,17
23752,3436,2013-03-16,1,9
23753,3434,2013-03-16,1,9
23754,3433,2013-03-16,1,1
23755,3432,2013-03-16,1,1
23756,3443,2013-03-16,1,33
23757,3486,2013-03-16,8,125
23758,3446,2013-03-16,3,41
23759,3481,2013-03-16,5,109
23760,3485,2013-03-16,8,125
23761,3435,2013-03-16,1,9
23762,3459,2013-03-16,3,66
23763,3483,2013-03-16,5,117
23764,3482,2013-03-16,5,117
23765,3484,2013-03-16,5,117
23766,3480,2013-03-16,5,109
23767,3479,2013-03-16,5,109
23768,3478,2013-03-16,5,101
23769,3477,2013-03-16,5,101
23770,3476,2013-03-16,5,101
23771,3475,2013-03-16,5,100
23772,3474,2013-03-16,5,100
23773,3464,2013-03-16,5,83
23774,3462,2013-03-16,3,74
23775,3460,2013-03-16,3,66
23776,3473,2013-03-16,5,100
23777,3461,2013-03-16,3,74
23778,3463,2013-03-16,3,74
23779,3465,2013-03-16,5,83
23780,3466,2013-03-16,5,83
23781,3470,2013-03-16,5,92
23782,3467,2013-03-16,5,84
23783,3468,2013-03-16,5,84
23784,3472,2013-03-16,5,92
23785,3469,2013-03-16,5,84
23786,3471,2013-03-16,5,92
23787,3680,2013-03-17,5,93
23788,3679,2013-03-17,5,85
23789,3678,2013-03-17,5,85
23790,3674,2013-03-17,3,76
23791,3676,2013-03-17,3,76
23792,3673,2013-03-17,3,75
23793,3675,2013-03-17,3,76
23794,3672,2013-03-17,3,75
23795,3686,2013-03-17,5,110
23796,3677,2013-03-17,5,85
23797,3681,2013-03-17,5,93
23798,3682,2013-03-17,5,93
23799,3683,2013-03-17,5,102
23800,3690,2013-03-17,5,118
23801,3685,2013-03-17,5,102
23802,3687,2013-03-17,5,110
23803,3688,2013-03-17,5,110
23804,3689,2013-03-17,5,118
23805,3671,2013-03-17,3,75
23806,3691,2013-03-17,5,118
23807,3692,2013-03-17,8,126
23808,3684,2013-03-17,5,102
23809,3658,2013-03-17,1,34
23810,3649,2013-03-17,1,10
23811,3722,2013-03-17,14,202
23812,3693,2013-03-17,8,126
23813,3650,2013-03-17,1,18
23814,3651,2013-03-17,1,18
23815,3652,2013-03-17,1,18
23816,3653,2013-03-17,1,26
23817,3654,2013-03-17,1,26
23818,3655,2013-03-17,1,26
23819,3659,2013-03-17,3,42
23820,3657,2013-03-17,1,34
23821,3670,2013-03-17,3,67
23822,3660,2013-03-17,3,42
23823,3661,2013-03-17,3,42
23824,3662,2013-03-17,3,50
23825,3663,2013-03-17,3,50
23826,3664,2013-03-17,3,50
23827,3665,2013-03-17,3,59
23828,3666,2013-03-17,3,59
23829,3667,2013-03-17,3,59
23830,3668,2013-03-17,3,67
23831,3669,2013-03-17,3,67
23832,3656,2013-03-17,1,34
23833,3729,2013-03-17,14,226
23834,3720,2013-03-17,14,202
23835,3719,2013-03-17,11,193
23836,3648,2013-03-17,1,10
23837,3721,2013-03-17,14,202
23838,3737,2013-03-17,19,242
23839,3723,2013-03-17,14,210
23840,3724,2013-03-17,14,210
23841,3725,2013-03-17,14,210
23842,3726,2013-03-17,14,218
23843,3717,2013-03-17,11,193
23844,3728,2013-03-17,14,218
23845,3716,2013-03-17,11,185
23846,3730,2013-03-17,14,226
23847,3731,2013-03-17,14,226
23848,3732,2013-03-17,19,234
23849,3733,2013-03-17,19,234
23850,3734,2013-03-17,19,234
23851,3735,2013-03-17,19,242
23852,3736,2013-03-17,19,242
23853,3738,2013-03-17,19,250
23854,3740,2013-03-17,19,250
23855,3727,2013-03-17,14,218
23856,3706,2013-03-17,11,167
23857,3695,2013-03-17,8,134
23858,3696,2013-03-17,8,134
23859,3697,2013-03-17,8,134
23860,3698,2013-03-17,8,142
23861,3699,2013-03-17,8,142
23862,3700,2013-03-17,8,142
23863,3701,2013-03-17,8,150
23864,3702,2013-03-17,8,150
23865,3703,2013-03-17,8,150
23866,3718,2013-03-17,11,193
23867,3705,2013-03-17,11,167
23868,3694,2013-03-17,8,126
23869,3707,2013-03-17,11,167
23870,3708,2013-03-17,11,175
23871,3709,2013-03-17,11,175
23872,3710,2013-03-17,11,175
23873,3711,2013-03-17,11,176
23874,3712,2013-03-17,11,176
23875,3713,2013-03-17,11,176
23876,3714,2013-03-17,11,185
23877,3715,2013-03-17,11,185
23878,3704,2013-03-17,8,159
23879,3646,2013-03-17,1,2
23880,3645,2013-03-17,1,2
23881,3644,2013-03-17,1,2
23882,3739,2013-03-17,19,250
23883,3647,2013-03-17,1,10
23884,3857,2013-03-18,5,86
23885,3846,2013-03-18,3,60
23886,3847,2013-03-18,3,60
23887,3848,2013-03-18,3,60
23888,3849,2013-03-18,3,68
23889,3850,2013-03-18,3,68
23890,3851,2013-03-18,3,68
23891,3852,2013-03-18,3,77
23892,3853,2013-03-18,3,77
23893,3854,2013-03-18,3,77
23894,3856,2013-03-18,5,86
23895,3842,2013-03-18,3,43
23896,3858,2013-03-18,5,94
23897,3859,2013-03-18,5,94
23898,3860,2013-03-18,5,94
23899,3861,2013-03-18,5,103
23900,3862,2013-03-18,5,103
23901,3863,2013-03-18,5,103
23902,3864,2013-03-18,5,111
23903,3855,2013-03-18,5,86
23904,3835,2013-03-18,1,27
23905,3825,2013-03-18,1,3
23906,3826,2013-03-18,1,3
23907,3827,2013-03-18,1,3
23908,3828,2013-03-18,1,11
23909,3829,2013-03-18,1,11
23910,3830,2013-03-18,1,11
23911,3831,2013-03-18,1,19
23912,3832,2013-03-18,1,19
23913,3844,2013-03-18,3,51
23914,3834,2013-03-18,1,27
23915,3845,2013-03-18,3,51
23916,3836,2013-03-18,1,27
23917,3837,2013-03-18,1,35
23918,3838,2013-03-18,1,35
23919,3839,2013-03-18,1,35
23920,3840,2013-03-18,3,43
23921,3841,2013-03-18,3,43
23922,3867,2013-03-18,5,119
23923,3843,2013-03-18,3,51
23924,3833,2013-03-18,1,19
23925,3903,2013-03-18,14,219
23926,3865,2013-03-18,5,111
23927,3891,2013-03-18,11,186
23928,3892,2013-03-18,11,194
23929,3893,2013-03-18,11,194
23930,3894,2013-03-18,11,194
23931,3896,2013-03-18,14,203
23932,3898,2013-03-18,14,211
23933,3899,2013-03-18,14,211
23934,3900,2013-03-18,14,211
23935,3889,2013-03-18,11,186
23936,3902,2013-03-18,14,219
23937,3888,2013-03-18,11,177
23938,3904,2013-03-18,14,227
23939,3905,2013-03-18,14,227
23940,3906,2013-03-18,14,227
23941,3907,2013-03-18,19,235
23942,3908,2013-03-18,19,235
23943,3909,2013-03-18,19,235
23944,3910,2013-03-18,19,243
23945,3911,2013-03-18,19,243
23946,3912,2013-03-18,19,243
23947,3901,2013-03-18,14,219
23948,3878,2013-03-18,8,143
23949,3895,2013-03-18,14,203
23950,3868,2013-03-18,5,119
23951,3869,2013-03-18,5,119
23952,3870,2013-03-18,8,127
23953,3871,2013-03-18,8,127
23954,3872,2013-03-18,8,127
23955,3873,2013-03-18,8,135
23956,3874,2013-03-18,8,135
23957,3875,2013-03-18,8,135
23958,3890,2013-03-18,11,186
23959,3877,2013-03-18,8,143
23960,3866,2013-03-18,5,111
23961,3879,2013-03-18,8,151
23962,3880,2013-03-18,8,160
23963,3881,2013-03-18,8,160
23964,3882,2013-03-18,8,160
23965,3883,2013-03-18,11,168
23966,3884,2013-03-18,11,168
23967,3885,2013-03-18,11,168
23968,3886,2013-03-18,11,177
23969,3887,2013-03-18,11,177
23970,3876,2013-03-18,8,143
23971,3897,2013-03-18,14,203
23972,4023,2013-03-19,5,95
23973,4012,2013-03-19,3,69
23974,4013,2013-03-19,3,69
23975,4014,2013-03-19,3,69
23976,4015,2013-03-19,3,78
23977,4017,2013-03-19,3,78
23978,4019,2013-03-19,5,87
23979,4020,2013-03-19,5,87
23980,4033,2013-03-19,8,128
23981,4022,2013-03-19,5,95
23982,4009,2013-03-19,3,61
23983,4024,2013-03-19,5,104
23984,4025,2013-03-19,5,104
23985,4026,2013-03-19,5,104
23986,4027,2013-03-19,5,112
23987,4028,2013-03-19,5,112
23988,4029,2013-03-19,5,112
23989,4030,2013-03-19,5,120
23990,4031,2013-03-19,5,120
23991,3988,2013-03-19,1,4
23992,4021,2013-03-19,5,95
23993,4000,2013-03-19,1,36
23994,3989,2013-03-19,1,4
23995,3990,2013-03-19,1,4
23996,3991,2013-03-19,1,12
23997,3992,2013-03-19,1,12
23998,3993,2013-03-19,1,12
23999,3994,2013-03-19,1,20
24000,3995,2013-03-19,1,20
24001,3996,2013-03-19,1,20
24002,3997,2013-03-19,1,28
24003,4011,2013-03-19,3,61
24004,3999,2013-03-19,1,28
24005,4010,2013-03-19,3,61
24006,4001,2013-03-19,1,36
24007,4002,2013-03-19,1,36
24008,4003,2013-03-19,3,44
24009,4004,2013-03-19,3,44
24010,4005,2013-03-19,3,44
24011,4006,2013-03-19,3,52
24012,4007,2013-03-19,3,52
24013,4008,2013-03-19,3,52
24014,4034,2013-03-19,8,128
24015,3998,2013-03-19,1,28
24016,4068,2013-03-19,14,220
24017,4058,2013-03-19,11,195
24018,4059,2013-03-19,11,195
24019,4060,2013-03-19,14,204
24020,4061,2013-03-19,14,204
24021,4062,2013-03-19,14,204
24022,4063,2013-03-19,14,212
24023,4064,2013-03-19,14,212
24024,4065,2013-03-19,14,212
24025,4032,2013-03-19,5,120
24026,4067,2013-03-19,14,220
24027,4055,2013-03-19,11,187
24028,4069,2013-03-19,14,228
24029,4070,2013-03-19,14,228
24030,4071,2013-03-19,14,228
24031,4072,2013-03-19,19,236
24032,4073,2013-03-19,19,236
24033,4074,2013-03-19,19,236
24034,4075,2013-03-19,19,244
24035,4076,2013-03-19,19,244
24036,4077,2013-03-19,19,244
24037,4066,2013-03-19,14,220
24038,4046,2013-03-19,11,161
24039,4035,2013-03-19,8,128
24040,4036,2013-03-19,8,136
24041,4037,2013-03-19,8,136
24042,4038,2013-03-19,8,136
24043,4039,2013-03-19,8,144
24044,4040,2013-03-19,8,144
24045,4041,2013-03-19,8,144
24046,4042,2013-03-19,8,152
24047,4043,2013-03-19,8,152
24048,4057,2013-03-19,11,195
24049,4045,2013-03-19,11,161
24050,4056,2013-03-19,11,187
24051,4047,2013-03-19,11,161
24052,4048,2013-03-19,11,169
24053,4049,2013-03-19,11,169
24054,4050,2013-03-19,11,169
24055,4051,2013-03-19,11,178
24056,4052,2013-03-19,11,178
24057,4053,2013-03-19,11,178
24058,4054,2013-03-19,11,187
24059,4016,2013-03-19,3,78
24060,4044,2013-03-19,8,152
24061,4018,2013-03-19,5,87
24062,4198,2013-03-20,5,113
24063,4185,2013-03-20,3,70
24064,4186,2013-03-20,3,79
24065,4187,2013-03-20,3,79
24066,4188,2013-03-20,3,79
24067,4189,2013-03-20,5,88
24068,4190,2013-03-20,5,88
24069,4191,2013-03-20,5,88
24070,4192,2013-03-20,5,96
24071,4193,2013-03-20,5,96
24072,4194,2013-03-20,5,96
24073,4195,2013-03-20,5,105
24074,4211,2013-03-20,8,145
24075,4197,2013-03-20,5,105
24076,4182,2013-03-20,3,62
24077,4199,2013-03-20,5,113
24078,4200,2013-03-20,5,113
24079,4201,2013-03-20,8,121
24080,4202,2013-03-20,8,121
24081,4204,2013-03-20,8,129
24082,4206,2013-03-20,8,129
24083,4207,2013-03-20,8,137
24084,4208,2013-03-20,8,137
24085,4209,2013-03-20,8,137
24086,4210,2013-03-20,8,145
24087,4196,2013-03-20,5,105
24088,4171,2013-03-20,1,37
24089,4159,2013-03-20,1,5
24090,4160,2013-03-20,1,5
24091,4161,2013-03-20,1,5
24092,4162,2013-03-20,1,13
24093,4163,2013-03-20,1,13
24094,4164,2013-03-20,1,13
24095,4165,2013-03-20,1,21
24096,4166,2013-03-20,1,21
24097,4167,2013-03-20,1,21
24098,4168,2013-03-20,1,29
24099,4184,2013-03-20,3,70
24100,4170,2013-03-20,1,29
24101,4183,2013-03-20,3,70
24102,4172,2013-03-20,1,37
24103,4173,2013-03-20,1,37
24104,4174,2013-03-20,3,45
24105,4175,2013-03-20,3,45
24106,4176,2013-03-20,3,45
24107,4177,2013-03-20,3,53
24108,4178,2013-03-20,3,53
24109,4179,2013-03-20,3,53
24110,4180,2013-03-20,3,62
24111,4181,2013-03-20,3,62
24112,4205,2013-03-20,8,129
24113,4169,2013-03-20,1,29
24114,4239,2013-03-20,14,229
24115,4230,2013-03-20,14,205
24116,4231,2013-03-20,14,213
24117,4232,2013-03-20,14,213
24118,4233,2013-03-20,14,213
24119,4234,2013-03-20,14,221
24120,4235,2013-03-20,14,221
24121,4236,2013-03-20,14,221
24122,4229,2013-03-20,14,205
24123,4238,2013-03-20,14,229
24124,4244,2013-03-20,19,245
24125,4240,2013-03-20,19,237
24126,4241,2013-03-20,19,237
24127,4242,2013-03-20,19,237
24128,4243,2013-03-20,19,245
24129,4212,2013-03-20,8,145
24130,4245,2013-03-20,19,245
24131,4203,2013-03-20,8,121
24132,4237,2013-03-20,14,229
24133,4215,2013-03-20,11,162
24134,4228,2013-03-20,14,205
24135,4214,2013-03-20,8,153
24136,4216,2013-03-20,11,170
24137,4217,2013-03-20,11,170
24138,4218,2013-03-20,11,170
24139,4219,2013-03-20,11,179
24140,4220,2013-03-20,11,179
24141,4226,2013-03-20,11,196
24142,4222,2013-03-20,11,188
24143,4213,2013-03-20,8,153
24144,4223,2013-03-20,11,188
24145,4224,2013-03-20,11,188
24146,4225,2013-03-20,11,196
24147,4221,2013-03-20,11,179
24148,4227,2013-03-20,11,196
24149,4457,2013-03-21,11,197
24150,4456,2013-03-21,11,197
24151,4455,2013-03-21,11,197
24152,4453,2013-03-21,11,190
24153,4462,2013-03-21,14,206
24154,4452,2013-03-21,11,190
24155,4451,2013-03-21,11,189
24156,4454,2013-03-21,11,190
24157,4458,2013-03-21,11,198
24158,4459,2013-03-21,11,198
24159,4461,2013-03-21,14,206
24160,4463,2013-03-21,14,206
24161,4340,2013-03-21,1,31
24162,4350,2013-03-21,3,46
24163,4464,2013-03-21,14,207
24164,4339,2013-03-21,1,31
24165,4460,2013-03-21,11,198
24166,4349,2013-03-21,3,46
24167,4466,2013-03-21,14,207
24168,4467,2013-03-21,14,214
24169,4356,2013-03-21,3,54
24170,4355,2013-03-21,3,54
24171,4354,2013-03-21,3,54
24172,4353,2013-03-21,3,47
24173,4348,2013-03-21,3,46
24174,4351,2013-03-21,3,47
24175,4341,2013-03-21,1,31
24176,4357,2013-03-21,3,55
24177,4347,2013-03-21,1,39
24178,4346,2013-03-21,1,39
24179,4345,2013-03-21,1,39
24180,4344,2013-03-21,1,38
24181,4343,2013-03-21,1,38
24182,4342,2013-03-21,1,38
24183,4352,2013-03-21,3,47
24184,4404,2013-03-21,8,122
24185,4390,2013-03-21,5,106
24186,4391,2013-03-21,5,106
24187,4392,2013-03-21,5,106
24188,4393,2013-03-21,5,107
24189,4394,2013-03-21,5,107
24190,4395,2013-03-21,5,107
24191,4396,2013-03-21,5,114
24192,4397,2013-03-21,5,114
24193,4398,2013-03-21,5,114
24194,4399,2013-03-21,5,115
24195,4400,2013-03-21,5,115
24196,4401,2013-03-21,5,115
24197,4465,2013-03-21,14,207
24198,4403,2013-03-21,8,122
24199,4388,2013-03-21,5,98
24200,4405,2013-03-21,8,123
24201,4406,2013-03-21,8,123
24202,4358,2013-03-21,3,55
24203,4408,2013-03-21,8,130
24204,4409,2013-03-21,8,130
24205,4410,2013-03-21,8,130
24206,4411,2013-03-21,8,131
24207,4412,2013-03-21,8,131
24208,4413,2013-03-21,8,131
24209,4414,2013-03-21,8,138
24210,4415,2013-03-21,8,138
24211,4416,2013-03-21,8,138
24212,4417,2013-03-21,8,139
24213,4402,2013-03-21,8,122
24214,4375,2013-03-21,5,81
24215,4360,2013-03-21,3,63
24216,4361,2013-03-21,3,63
24217,4362,2013-03-21,3,63
24218,4363,2013-03-21,3,64
24219,4364,2013-03-21,3,64
24220,4365,2013-03-21,3,64
24221,4366,2013-03-21,3,71
24222,4367,2013-03-21,3,71
24223,4368,2013-03-21,3,71
24224,4369,2013-03-21,3,72
24225,4370,2013-03-21,3,72
24226,4371,2013-03-21,3,72
24227,4372,2013-03-21,3,80
24228,4407,2013-03-21,8,123
24229,4381,2013-03-21,5,90
24230,4420,2013-03-21,8,146
24231,4387,2013-03-21,5,98
24232,4386,2013-03-21,5,97
24233,4385,2013-03-21,5,97
24234,4384,2013-03-21,5,97
24235,4373,2013-03-21,3,80
24236,4382,2013-03-21,5,90
24237,4374,2013-03-21,3,80
24238,4380,2013-03-21,5,89
24239,4379,2013-03-21,5,89
24240,4378,2013-03-21,5,89
24241,4377,2013-03-21,5,81
24242,4376,2013-03-21,5,81
24243,4389,2013-03-21,5,98
24244,4383,2013-03-21,5,90
24245,4481,2013-03-21,14,230
24246,4418,2013-03-21,8,139
24247,4448,2013-03-21,11,181
24248,4449,2013-03-21,11,189
24249,4495,2013-03-21,19,247
24250,4494,2013-03-21,19,247
24251,4493,2013-03-21,19,246
24252,4492,2013-03-21,19,246
24253,4491,2013-03-21,19,246
24254,4490,2013-03-21,19,239
24255,4488,2013-03-21,19,239
24256,4486,2013-03-21,19,238
24257,4485,2013-03-21,19,238
24258,4484,2013-03-21,19,231
24259,4487,2013-03-21,19,238
24260,4475,2013-03-21,14,222
24261,4468,2013-03-21,14,214
24262,4469,2013-03-21,14,214
24263,4470,2013-03-21,14,215
24264,4471,2013-03-21,14,215
24265,4472,2013-03-21,14,215
24266,4483,2013-03-21,19,231
24267,4474,2013-03-21,14,222
24268,4482,2013-03-21,19,231
24269,4476,2013-03-21,14,223
24270,4477,2013-03-21,14,223
24271,4478,2013-03-21,14,223
24272,4479,2013-03-21,14,230
24273,4480,2013-03-21,14,230
24274,4446,2013-03-21,11,181
24275,4473,2013-03-21,14,222
24276,4450,2013-03-21,11,189
24277,4359,2013-03-21,3,55
24278,4421,2013-03-21,8,146
24279,4422,2013-03-21,8,146
24280,4423,2013-03-21,8,147
24281,4424,2013-03-21,8,147
24282,4425,2013-03-21,8,147
24283,4426,2013-03-21,8,154
24284,4427,2013-03-21,8,154
24285,4428,2013-03-21,8,154
24286,4429,2013-03-21,8,155
24287,4430,2013-03-21,8,155
24288,4431,2013-03-21,8,155
24289,4432,2013-03-21,11,163
24290,4447,2013-03-21,11,181
24291,4440,2013-03-21,11,172
24292,4338,2013-03-21,1,30
24293,4496,2013-03-21,19,247
24294,4445,2013-03-21,11,180
24295,4444,2013-03-21,11,180
24296,4443,2013-03-21,11,180
24297,4433,2013-03-21,11,163
24298,4441,2013-03-21,11,172
24299,4434,2013-03-21,11,164
24300,4439,2013-03-21,11,171
24301,4438,2013-03-21,11,171
24302,4437,2013-03-21,11,171
24303,4436,2013-03-21,11,164
24304,4435,2013-03-21,11,164
24305,4419,2013-03-21,8,139
24306,4442,2013-03-21,11,172
24307,4489,2013-03-21,19,239
24308,4337,2013-03-21,1,30
24309,4318,2013-03-21,1,6
24310,4319,2013-03-21,1,6
24311,4320,2013-03-21,1,6
24312,4321,2013-03-21,1,7
24313,4322,2013-03-21,1,7
24314,4323,2013-03-21,1,7
24315,4324,2013-03-21,1,14
24316,4325,2013-03-21,1,14
24317,4326,2013-03-21,1,14
24318,4336,2013-03-21,1,30
24319,4328,2013-03-21,1,15
24320,4329,2013-03-21,1,15
24321,4330,2013-03-21,1,22
24322,4331,2013-03-21,1,22
24323,4332,2013-03-21,1,22
24324,4333,2013-03-21,1,23
24325,4334,2013-03-21,1,23
24326,4335,2013-03-21,1,23
24327,4327,2013-03-21,1,15
24328,3502,2013-03-30,8,158
24329,3503,2013-03-30,11,166
24330,3504,2013-03-30,11,166
24331,3505,2013-03-30,11,166
24332,3506,2013-03-30,11,174
24333,3507,2013-03-30,11,174
24334,3508,2013-03-30,11,174
24335,3509,2013-03-30,11,183
24336,3510,2013-03-30,11,183
24337,3501,2013-03-30,8,158
24338,3512,2013-03-30,11,184
24339,3493,2013-03-30,8,141
24340,3513,2013-03-30,11,184
24341,3511,2013-03-30,11,183
24342,3500,2013-03-30,8,158
24343,3499,2013-03-30,8,157
24344,3498,2013-03-30,8,157
24345,3497,2013-03-30,8,157
24346,3496,2013-03-30,8,149
24347,3494,2013-03-30,8,149
24348,3492,2013-03-30,8,141
24349,3491,2013-03-30,8,141
24350,3490,2013-03-30,8,133
24351,3489,2013-03-30,8,133
24352,3488,2013-03-30,8,133
24353,3514,2013-03-30,11,184
24354,3533,2013-03-30,19,233
24355,3495,2013-03-30,8,149
24356,3528,2013-03-30,14,217
24357,3441,2013-03-30,1,25
24358,3487,2013-03-30,8,125
24359,3541,2013-03-30,19,249
24360,3540,2013-03-30,19,249
24361,3539,2013-03-30,19,249
24362,3538,2013-03-30,19,241
24363,3537,2013-03-30,19,241
24364,3536,2013-03-30,19,241
24365,3535,2013-03-30,19,233
24366,3534,2013-03-30,19,233
24367,3532,2013-03-30,14,225
24368,3531,2013-03-30,14,225
24369,3529,2013-03-30,14,217
24370,3515,2013-03-30,11,192
24371,3527,2013-03-30,14,217
24372,3526,2013-03-30,14,209
24373,3525,2013-03-30,14,209
24374,3524,2013-03-30,14,209
24375,3523,2013-03-30,14,201
24376,3522,2013-03-30,14,201
24377,3521,2013-03-30,14,201
24378,3520,2013-03-30,11,200
24379,3519,2013-03-30,11,200
24380,3518,2013-03-30,11,200
24381,3517,2013-03-30,11,192
24382,3516,2013-03-30,11,192
24383,3530,2013-03-30,14,225
24384,3444,2013-03-30,1,33
24385,3457,2013-03-30,3,58
24386,3456,2013-03-30,3,58
24387,3455,2013-03-30,3,58
24388,3454,2013-03-30,3,57
24389,3453,2013-03-30,3,57
24390,3452,2013-03-30,3,57
24391,3451,2013-03-30,3,49
24392,3450,2013-03-30,3,49
24393,3449,2013-03-30,3,49
24394,3448,2013-03-30,3,41
24395,3447,2013-03-30,3,41
24396,3458,2013-03-30,3,66
24397,3445,2013-03-30,1,33
24398,3437,2013-03-30,1,17
24399,3431,2013-03-30,1,1
24400,3442,2013-03-30,1,25
24401,3440,2013-03-30,1,25
24402,3439,2013-03-30,1,17
24403,3438,2013-03-30,1,17
24404,3436,2013-03-30,1,9
24405,3434,2013-03-30,1,9
24406,3433,2013-03-30,1,1
24407,3432,2013-03-30,1,1
24408,3443,2013-03-30,1,33
24409,3486,2013-03-30,8,125
24410,3446,2013-03-30,3,41
24411,3481,2013-03-30,5,109
24412,3485,2013-03-30,8,125
24413,3435,2013-03-30,1,9
24414,3459,2013-03-30,3,66
24415,3483,2013-03-30,5,117
24416,3482,2013-03-30,5,117
24417,3484,2013-03-30,5,117
24418,3480,2013-03-30,5,109
24419,3479,2013-03-30,5,109
24420,3478,2013-03-30,5,101
24421,3477,2013-03-30,5,101
24422,3476,2013-03-30,5,101
24423,3475,2013-03-30,5,100
24424,3474,2013-03-30,5,100
24425,3464,2013-03-30,5,83
24426,3462,2013-03-30,3,74
24427,3460,2013-03-30,3,66
24428,3473,2013-03-30,5,100
24429,3461,2013-03-30,3,74
24430,3463,2013-03-30,3,74
24431,3465,2013-03-30,5,83
24432,3466,2013-03-30,5,83
24433,3470,2013-03-30,5,92
24434,3467,2013-03-30,5,84
24435,3468,2013-03-30,5,84
24436,3472,2013-03-30,5,92
24437,3469,2013-03-30,5,84
24438,3471,2013-03-30,5,92
24439,3680,2013-03-31,5,93
24440,3679,2013-03-31,5,85
24441,3678,2013-03-31,5,85
24442,3674,2013-03-31,3,76
24443,3676,2013-03-31,3,76
24444,3673,2013-03-31,3,75
24445,3675,2013-03-31,3,76
24446,3672,2013-03-31,3,75
24447,3686,2013-03-31,5,110
24448,3677,2013-03-31,5,85
24449,3681,2013-03-31,5,93
24450,3682,2013-03-31,5,93
24451,3683,2013-03-31,5,102
24452,3690,2013-03-31,5,118
24453,3685,2013-03-31,5,102
24454,3687,2013-03-31,5,110
24455,3688,2013-03-31,5,110
24456,3689,2013-03-31,5,118
24457,3671,2013-03-31,3,75
24458,3691,2013-03-31,5,118
24459,3692,2013-03-31,8,126
24460,3684,2013-03-31,5,102
24461,3658,2013-03-31,1,34
24462,3649,2013-03-31,1,10
24463,3722,2013-03-31,14,202
24464,3693,2013-03-31,8,126
24465,3650,2013-03-31,1,18
24466,3651,2013-03-31,1,18
24467,3652,2013-03-31,1,18
24468,3653,2013-03-31,1,26
24469,3654,2013-03-31,1,26
24470,3655,2013-03-31,1,26
24471,3659,2013-03-31,3,42
24472,3657,2013-03-31,1,34
24473,3670,2013-03-31,3,67
