15885,94,5,2012-05-13,$5.00 
15886,94,5,2012-06-01,$5.00 
15887,19,1,2012-05-15,$10.00 
15888,86,5,2012-05-26,$10.00 
15889,19,1,2012-06-11,$45.00 
15890,94,5,2012-06-11,$30.00 
15891,43,3,2012-06-09,$10.00 
15892,86,5,2012-05-27,$35.00 
15893,77,3,2012-05-16,$5.00 
15894,77,3,2012-05-16,$10.00 
15895,77,3,2012-05-30,$35.00 
15896,68,3,2012-05-28,$5.00 
15897,68,3,2012-05-13,$10.00 
15898,51,3,2012-05-15,$10.00 
15899,51,3,2012-06-09,$35.00 
15900,51,3,2012-05-13,$5.00 
15901,60,3,2012-05-23,$30.00 
15902,60,3,2012-05-19,$5.00 
15903,60,3,2012-06-11,$5.00 
15904,68,3,2012-06-09,$40.00 
15905,43,3,2012-06-08,$5.00 
15906,144,8,2012-05-25,$45.00 
15907,112,5,2012-05-26,$5.00 
15908,120,5,2012-05-23,$5.00 
15909,136,8,2012-05-28,$5.00 
15910,136,8,2012-06-08,$10.00 
15911,136,8,2012-06-05,$45.00 
15912,128,8,2012-06-10,$5.00 
15913,128,8,2012-05-18,$10.00 
15914,128,8,2012-06-06,$40.00 
15915,120,5,2012-05-30,$10.00 
15916,78,3,2012-05-20,$10.00 
15917,104,5,2012-06-04,$5.00 
15918,195,11,2012-05-19,$5.00 
15919,144,8,2012-05-27,$10.00 
15920,112,5,2012-05-25,$10.00 
15921,112,5,2012-05-25,$35.00 
15922,104,5,2012-05-25,$10.00 
15923,120,5,2012-06-09,$45.00 
15924,169,11,2012-05-22,$10.00 
15925,195,11,2012-05-17,$10.00 
15926,187,11,2012-05-18,$5.00 
15927,187,11,2012-06-03,$10.00 
15928,187,11,2012-06-01,$40.00 
15929,178,11,2012-06-07,$5.00 
15930,178,11,2012-05-30,$5.00 
15931,195,11,2012-05-26,$35.00 
15932,169,11,2012-06-13,$5.00 
15933,144,8,2012-05-25,$5.00 
15934,169,11,2012-05-17,$45.00 
15935,161,11,2012-05-29,$5.00 
15936,161,11,2012-05-24,$10.00 
15937,161,11,2012-06-08,$45.00 
15938,152,8,2012-05-19,$5.00 
15939,152,8,2012-05-28,$10.00 
15940,152,8,2012-06-09,$35.00 
15941,178,11,2012-06-10,$30.00 
15942,20,1,2012-05-20,$10.00 
15943,44,3,2012-06-05,$45.00 
15944,36,1,2012-05-18,$5.00 
15945,36,1,2012-05-30,$5.00 
15946,36,1,2012-05-23,$30.00 
15947,28,1,2012-06-13,$5.00 
15948,28,1,2012-05-25,$10.00 
15949,44,3,2012-06-11,$10.00 
15950,20,1,2012-05-31,$5.00 
15951,4,1,2012-06-09,$45.00 
15952,20,1,2012-05-17,$40.00 
15953,12,1,2012-05-23,$5.00 
15954,12,1,2012-05-21,$10.00 
15955,12,1,2012-05-15,$35.00 
15956,4,1,2012-05-23,$5.00 
15957,4,1,2012-06-13,$10.00 
15958,104,5,2012-05-22,$40.00 
15959,28,1,2012-05-18,$45.00 
15960,78,3,2012-06-04,$5.00 
15961,87,5,2012-06-08,$40.00 
15962,95,5,2012-06-06,$10.00 
15963,95,5,2012-06-11,$45.00 
15964,44,3,2012-06-01,$5.00 
15965,87,5,2012-06-13,$10.00 
15966,95,5,2012-05-23,$5.00 
15967,78,3,2012-06-08,$35.00 
15968,69,3,2012-05-25,$5.00 
15969,69,3,2012-06-03,$35.00 
15970,61,3,2012-05-28,$5.00 
15971,61,3,2012-06-08,$10.00 
15972,61,3,2012-05-23,$40.00 
15973,52,3,2012-06-11,$5.00 
15974,52,3,2012-05-25,$5.00 
15975,69,3,2012-06-11,$10.00 
15976,87,5,2012-05-27,$5.00 
15977,52,3,2012-06-07,$15.00 
15978,137,8,2012-06-02,$10.00 
15979,121,8,2012-05-21,$5.00 
15980,121,8,2012-06-13,$5.00 
15981,129,8,2012-06-02,$30.00 
15982,129,8,2012-05-15,$5.00 
15983,137,8,2012-05-15,$45.00 
15984,129,8,2012-05-16,$5.00 
15985,121,8,2012-05-17,$30.00 
15986,113,5,2012-05-31,$5.00 
15987,113,5,2012-06-09,$5.00 
15988,113,5,2012-06-08,$30.00 
15989,105,5,2012-05-15,$5.00 
15990,105,5,2012-06-14,$5.00 
15991,137,8,2012-06-10,$5.00 
15992,96,5,2012-05-28,$5.00 
15993,179,11,2012-05-16,$5.00 
15994,105,5,2012-05-15,$30.00 
15995,179,11,2012-05-29,$5.00 
15996,145,8,2012-06-14,$30.00 
15997,96,5,2012-05-29,$5.00 
15998,196,11,2012-05-29,$5.00 
15999,196,11,2012-05-16,$10.00 
16000,196,11,2012-06-10,$35.00 
16001,188,11,2012-06-03,$5.00 
16002,179,11,2012-05-19,$30.00 
16003,188,11,2012-06-09,$40.00 
16004,145,8,2012-05-24,$5.00 
16005,170,11,2012-05-31,$5.00 
16006,170,11,2012-05-21,$5.00 
16007,170,11,2012-05-24,$15.00 
16008,162,11,2012-05-29,$40.00 
16009,153,8,2012-05-27,$5.00 
16010,153,8,2012-06-09,$30.00 
16011,188,11,2012-06-02,$10.00 
16012,21,1,2012-05-30,$35.00 
16013,45,3,2012-05-26,$15.00 
16014,37,1,2012-05-22,$5.00 
16015,37,1,2012-05-18,$10.00 
16016,37,1,2012-05-18,$45.00 
16017,5,1,2012-05-19,$5.00 
16018,29,1,2012-06-04,$10.00 
16019,45,3,2012-05-30,$5.00 
16020,21,1,2012-06-09,$10.00 
16021,29,1,2012-05-30,$5.00 
16022,13,1,2012-06-03,$5.00 
16023,13,1,2012-06-04,$5.00 
16024,13,1,2012-06-08,$15.00 
16025,5,1,2012-05-29,$5.00 
16026,5,1,2012-05-31,$15.00 
16027,145,8,2012-05-23,$5.00 
16028,96,5,2012-05-23,$30.00 
16029,21,1,2012-05-23,$5.00 
16030,70,3,2012-05-23,$15.00 
16031,88,5,2012-05-28,$35.00 
16032,29,1,2012-05-29,$40.00 
16033,88,5,2012-06-06,$10.00 
16034,79,3,2012-05-20,$5.00 
16035,79,3,2012-06-12,$30.00 
16036,70,3,2012-05-30,$5.00 
16037,79,3,2012-05-26,$5.00 
16038,62,3,2012-06-07,$5.00 
16039,62,3,2012-05-22,$10.00 
16040,62,3,2012-05-30,$40.00 
16041,53,3,2012-06-14,$5.00 
16042,53,3,2012-05-27,$10.00 
16043,53,3,2012-06-12,$45.00 
16044,45,3,2012-06-07,$5.00 
16045,88,5,2012-06-10,$5.00 
16046,70,3,2012-05-20,$5.00 
16047,130,8,2012-05-17,$10.00 
16048,138,8,2012-05-19,$45.00 
16049,130,8,2012-06-08,$5.00 
16050,131,8,2012-05-22,$30.00 
16051,131,8,2012-06-15,$5.00 
16052,131,8,2012-05-18,$5.00 
16053,138,8,2012-05-29,$10.00 
16054,138,8,2012-05-28,$5.00 
16055,139,8,2012-06-07,$45.00 
16056,139,8,2012-05-23,$10.00 
16057,139,8,2012-06-12,$5.00 
16058,146,8,2012-05-31,$10.00 
16059,147,8,2012-06-14,$30.00 
16060,130,8,2012-05-21,$40.00 
16061,146,8,2012-05-19,$5.00 
16062,146,8,2012-06-05,$40.00 
16063,114,5,2012-05-16,$5.00 
16064,106,5,2012-05-17,$35.00 
16065,106,5,2012-05-17,$10.00 
16066,172,11,2012-05-28,$5.00 
16067,106,5,2012-06-06,$5.00 
16068,147,8,2012-06-03,$5.00 
16069,107,5,2012-06-06,$10.00 
16070,107,5,2012-06-04,$5.00 
16071,107,5,2012-05-20,$40.00 
16072,114,5,2012-05-19,$5.00 
16073,123,8,2012-05-24,$5.00 
16074,115,5,2012-06-07,$15.00 
16075,198,11,2012-05-18,$5.00 
16076,115,5,2012-05-21,$5.00 
16077,122,8,2012-05-21,$5.00 
16078,122,8,2012-05-17,$5.00 
16079,123,8,2012-05-18,$40.00 
16080,123,8,2012-06-03,$10.00 
16081,114,5,2012-06-12,$30.00 
16082,190,11,2012-05-31,$5.00 
16083,172,11,2012-06-01,$45.00 
16084,181,11,2012-06-04,$10.00 
16085,181,11,2012-05-29,$5.00 
16086,189,11,2012-06-15,$30.00 
16087,189,11,2012-06-06,$5.00 
16088,189,11,2012-06-06,$5.00 
16089,180,11,2012-05-21,$5.00 
16090,190,11,2012-06-01,$5.00 
16091,180,11,2012-05-17,$10.00 
16092,197,11,2012-05-17,$15.00 
16093,197,11,2012-05-18,$5.00 
16094,197,11,2012-05-29,$5.00 
16095,198,11,2012-05-18,$35.00 
16096,198,11,2012-06-09,$10.00 
16097,98,5,2012-06-03,$5.00 
16098,115,5,2012-05-27,$5.00 
16099,190,11,2012-05-23,$15.00 
16100,164,11,2012-06-06,$30.00 
16101,154,8,2012-06-05,$35.00 
16102,154,8,2012-06-11,$10.00 
16103,154,8,2012-05-25,$5.00 
16104,155,8,2012-05-27,$35.00 
16105,155,8,2012-06-15,$10.00 
16106,155,8,2012-06-05,$5.00 
16107,181,11,2012-05-31,$40.00 
16108,163,11,2012-05-26,$5.00 
16109,147,8,2012-05-16,$5.00 
16110,164,11,2012-06-01,$5.00 
16111,164,11,2012-06-09,$5.00 
16112,171,11,2012-06-03,$35.00 
16113,171,11,2012-06-15,$10.00 
16114,171,11,2012-05-29,$5.00 
16115,172,11,2012-05-17,$10.00 
16116,180,11,2012-06-14,$40.00 
16117,163,11,2012-06-10,$15.00 
16118,38,1,2012-06-07,$5.00 
16119,47,3,2012-05-27,$5.00 
16120,30,1,2012-05-23,$10.00 
16121,30,1,2012-05-29,$5.00 
16122,31,1,2012-06-11,$45.00 
16123,31,1,2012-05-25,$10.00 
16124,31,1,2012-05-16,$5.00 
16125,23,1,2012-06-13,$10.00 
16126,38,1,2012-06-05,$10.00 
16127,22,1,2012-05-24,$5.00 
16128,39,1,2012-05-16,$15.00 
16129,39,1,2012-06-08,$5.00 
16130,39,1,2012-06-07,$5.00 
16131,46,3,2012-06-11,$40.00 
16132,46,3,2012-05-24,$10.00 
16133,46,3,2012-05-27,$5.00 
16134,47,3,2012-05-25,$30.00 
16135,38,1,2012-05-28,$45.00 
16136,14,1,2012-06-09,$40.00 
16137,122,8,2012-05-19,$30.00 
16138,98,5,2012-05-30,$5.00 
16139,6,1,2012-06-05,$45.00 
16140,6,1,2012-06-07,$10.00 
16141,6,1,2012-05-25,$5.00 
16142,7,1,2012-06-02,$30.00 
16143,30,1,2012-06-05,$40.00 
16144,7,1,2012-05-20,$5.00 
16145,23,1,2012-06-13,$5.00 
16146,14,1,2012-06-06,$10.00 
16147,14,1,2012-06-06,$5.00 
16148,15,1,2012-05-25,$30.00 
16149,15,1,2012-05-25,$5.00 
16150,15,1,2012-05-23,$5.00 
16151,22,1,2012-05-19,$45.00 
16152,22,1,2012-05-20,$10.00 
16153,7,1,2012-06-07,$5.00 
16154,90,5,2012-06-11,$5.00 
16155,80,3,2012-06-15,$30.00 
16156,80,3,2012-05-23,$5.00 
16157,80,3,2012-06-14,$5.00 
16158,81,5,2012-06-08,$30.00 
16159,81,5,2012-06-11,$5.00 
16160,89,5,2012-05-23,$10.00 
16161,72,3,2012-05-17,$5.00 
16162,90,5,2012-06-04,$15.00 
16163,81,5,2012-06-13,$5.00 
16164,90,5,2012-05-18,$5.00 
16165,97,5,2012-05-28,$40.00 
16166,97,5,2012-06-07,$10.00 
16167,47,3,2012-06-05,$5.00 
16168,23,1,2012-05-24,$35.00 
16169,98,5,2012-05-17,$30.00 
16170,97,5,2012-05-21,$5.00 
16171,89,5,2012-05-19,$5.00 
16172,55,3,2012-05-30,$5.00 
16173,54,3,2012-05-27,$30.00 
16174,54,3,2012-06-12,$5.00 
16175,54,3,2012-05-20,$5.00 
16176,89,5,2012-05-17,$45.00 
16177,55,3,2012-05-21,$15.00 
16178,72,3,2012-05-29,$10.00 
16179,55,3,2012-05-20,$5.00 
16180,63,3,2012-06-05,$45.00 
16181,63,3,2012-06-02,$10.00 
16182,63,3,2012-06-14,$5.00 
16183,64,3,2012-06-07,$10.00 
16184,64,3,2012-06-02,$5.00 
16185,71,3,2012-06-06,$45.00 
16186,71,3,2012-06-12,$10.00 
16187,71,3,2012-06-05,$5.00 
16188,72,3,2012-06-04,$35.00 
16189,64,3,2012-06-04,$45.00 
16190,108,5,2012-06-11,$5.00 
16191,148,8,2012-06-14,$10.00 
16192,148,8,2012-05-27,$45.00 
16193,140,8,2012-06-17,$5.00 
16194,140,8,2012-06-20,$10.00 
16195,140,8,2012-06-17,$40.00 
16196,132,8,2012-06-15,$5.00 
16197,132,8,2012-06-06,$5.00 
16198,132,8,2012-06-20,$30.00 
16199,124,8,2012-05-24,$5.00 
16200,116,5,2012-05-29,$5.00 
16201,124,8,2012-06-17,$10.00 
16202,124,8,2012-05-28,$45.00 
16203,116,5,2012-05-23,$5.00 
16204,199,11,2012-06-14,$5.00 
16205,148,8,2012-05-26,$5.00 
16206,116,5,2012-06-14,$15.00 
16207,173,11,2012-06-16,$5.00 
16208,82,5,2012-05-30,$45.00 
16209,108,5,2012-06-18,$5.00 
16210,199,11,2012-06-10,$10.00 
16211,191,11,2012-06-11,$5.00 
16212,191,11,2012-06-01,$10.00 
16213,191,11,2012-06-08,$40.00 
16214,182,11,2012-05-23,$5.00 
16215,199,11,2012-05-29,$45.00 
16216,182,11,2012-06-12,$35.00 
16217,156,8,2012-05-27,$15.00 
16218,173,11,2012-06-14,$5.00 
16219,173,11,2012-06-12,$15.00 
16220,165,11,2012-06-03,$5.00 
16221,165,11,2012-05-27,$10.00 
16222,165,11,2012-06-03,$35.00 
16223,156,8,2012-06-05,$5.00 
16224,156,8,2012-05-31,$5.00 
16225,182,11,2012-06-19,$10.00 
16226,24,1,2012-06-07,$10.00 
16227,48,3,2012-06-16,$35.00 
16228,40,1,2012-05-28,$5.00 
16229,40,1,2012-06-12,$10.00 
16230,40,1,2012-06-15,$35.00 
16231,32,1,2012-06-21,$5.00 
16232,32,1,2012-06-15,$5.00 
16233,48,3,2012-06-08,$10.00 
16234,24,1,2012-05-24,$5.00 
16235,16,1,2012-05-23,$35.00 
16236,24,1,2012-06-04,$35.00 
16237,16,1,2012-06-14,$5.00 
16238,16,1,2012-05-25,$10.00 
16239,8,1,2012-06-21,$5.00 
16240,8,1,2012-06-06,$35.00 
16241,108,5,2012-05-30,$30.00 
16242,82,5,2012-06-16,$5.00 
16243,32,1,2012-06-21,$30.00 
16244,82,5,2012-05-22,$10.00 
16245,8,1,2012-06-12,$10.00 
16246,99,5,2012-05-30,$5.00 
16247,99,5,2012-06-12,$5.00 
16248,91,5,2012-06-08,$5.00 
16249,48,3,2012-06-10,$5.00 
16250,91,5,2012-06-01,$40.00 
16251,99,5,2012-06-07,$30.00 
16252,73,3,2012-05-30,$5.00 
16253,73,3,2012-05-27,$10.00 
16254,73,3,2012-06-14,$35.00 
16255,65,3,2012-06-15,$5.00 
16256,65,3,2012-05-25,$10.00 
16257,65,3,2012-05-26,$45.00 
16258,56,3,2012-06-10,$5.00 
16259,56,3,2012-06-15,$5.00 
16260,56,3,2012-05-25,$15.00 
16261,91,5,2012-06-07,$10.00 
16262,133,8,2012-06-09,$15.00 
16263,133,8,2012-06-14,$5.00 
16264,133,8,2012-05-25,$5.00 
16265,141,8,2012-06-22,$5.00 
16266,141,8,2012-06-16,$5.00 
16267,149,8,2012-05-25,$5.00 
16268,125,8,2012-06-22,$5.00 
16269,109,5,2012-06-07,$5.00 
16270,149,8,2012-06-23,$15.00 
16271,149,8,2012-06-24,$5.00 
16272,141,8,2012-06-06,$30.00 
16273,125,8,2012-06-18,$5.00 
16274,125,8,2012-06-14,$30.00 
16275,117,5,2012-06-09,$5.00 
16276,117,5,2012-06-12,$45.00 
16277,109,5,2012-06-07,$10.00 
16278,109,5,2012-06-19,$35.00 
16279,157,8,2012-06-09,$30.00 
16280,101,5,2012-06-10,$5.00 
16281,192,11,2012-05-27,$40.00 
16282,101,5,2012-06-19,$5.00 
16283,117,5,2012-05-27,$10.00 
16284,183,11,2012-06-17,$10.00 
16285,101,5,2012-06-03,$30.00 
16286,174,11,2012-05-27,$10.00 
16287,200,11,2012-06-07,$5.00 
16288,200,11,2012-06-02,$10.00 
16289,200,11,2012-06-13,$35.00 
16290,192,11,2012-06-14,$5.00 
16291,192,11,2012-06-04,$10.00 
16292,184,11,2012-06-17,$5.00 
16293,184,11,2012-06-19,$10.00 
16294,183,11,2012-06-05,$5.00 
16295,157,8,2012-06-10,$5.00 
16296,174,11,2012-06-08,$5.00 
16297,174,11,2012-06-07,$35.00 
16298,166,11,2012-05-29,$5.00 
16299,166,11,2012-06-01,$10.00 
16300,166,11,2012-06-08,$40.00 
16301,158,8,2012-06-23,$5.00 
16302,158,8,2012-06-18,$10.00 
16303,158,8,2012-06-18,$35.00 
16304,157,8,2012-06-24,$5.00 
16305,184,11,2012-06-14,$45.00 
16306,25,1,2012-06-04,$5.00 
16307,49,3,2012-06-03,$5.00 
16308,49,3,2012-06-01,$5.00 
16309,49,3,2012-06-08,$30.00 
16310,41,3,2012-06-12,$5.00 
16311,41,3,2012-05-31,$10.00 
16312,41,3,2012-06-07,$45.00 
16313,33,1,2012-05-26,$5.00 
16314,33,1,2012-05-26,$10.00 
16315,1,1,2012-05-31,$40.00 
16316,57,3,2012-06-11,$45.00 
16317,25,1,2012-06-03,$5.00 
16318,17,1,2012-05-31,$35.00 
16319,25,1,2012-06-12,$15.00 
16320,17,1,2012-06-13,$5.00 
16321,17,1,2012-06-01,$10.00 
16322,9,1,2012-06-21,$5.00 
16323,9,1,2012-06-02,$40.00 
16324,1,1,2012-06-11,$5.00 
16325,1,1,2012-06-22,$10.00 
16326,183,11,2012-06-11,$45.00 
16327,100,5,2012-05-25,$5.00 
16328,33,1,2012-06-05,$45.00 
16329,92,5,2012-06-23,$45.00 
16330,9,1,2012-06-13,$10.00 
16331,57,3,2012-06-22,$10.00 
16332,100,5,2012-06-18,$40.00 
16333,92,5,2012-06-21,$5.00 
16334,92,5,2012-05-29,$10.00 
16335,100,5,2012-06-04,$10.00 
16336,84,5,2012-06-07,$5.00 
16337,84,5,2012-06-03,$10.00 
16338,84,5,2012-06-05,$45.00 
16339,83,5,2012-06-07,$5.00 
16340,83,5,2012-06-14,$5.00 
16341,58,3,2012-05-31,$5.00 
16342,74,3,2012-06-21,$5.00 
16343,74,3,2012-06-17,$10.00 
16344,74,3,2012-06-09,$45.00 
16345,58,3,2012-06-18,$40.00 
16346,66,3,2012-06-04,$5.00 
16347,66,3,2012-06-18,$5.00 
16348,66,3,2012-06-20,$15.00 
16349,58,3,2012-06-01,$10.00 
16350,57,3,2012-05-30,$5.00 
16351,83,5,2012-06-24,$30.00 
16352,126,8,2012-05-29,$30.00 
16353,126,8,2012-06-12,$5.00 
16354,126,8,2012-05-28,$5.00 
16355,134,8,2012-06-02,$40.00 
16356,134,8,2012-06-06,$5.00 
16357,110,5,2012-06-11,$5.00 
16358,142,8,2012-06-05,$40.00 
16359,142,8,2012-06-12,$10.00 
16360,134,8,2012-05-27,$10.00 
16361,118,5,2012-06-14,$5.00 
16362,102,5,2012-06-19,$5.00 
16363,118,5,2012-06-01,$15.00 
16364,110,5,2012-06-18,$10.00 
16365,110,5,2012-05-31,$35.00 
16366,142,8,2012-06-14,$5.00 
16367,102,5,2012-06-18,$5.00 
16368,102,5,2012-06-16,$30.00 
16369,118,5,2012-06-07,$5.00 
16370,175,11,2012-06-22,$10.00 
16371,193,11,2012-06-18,$5.00 
16372,176,11,2012-05-31,$45.00 
16373,93,5,2012-05-26,$5.00 
16374,193,11,2012-05-29,$5.00 
16375,193,11,2012-06-16,$30.00 
16376,185,11,2012-06-17,$5.00 
16377,185,11,2012-06-21,$10.00 
16378,175,11,2012-05-28,$5.00 
16379,176,11,2012-06-22,$10.00 
16380,150,8,2012-06-25,$35.00 
16381,175,11,2012-06-22,$40.00 
16382,167,11,2012-06-15,$5.00 
16383,167,11,2012-06-08,$10.00 
16384,167,11,2012-06-22,$35.00 
16385,159,8,2012-05-27,$35.00 
16386,150,8,2012-06-11,$5.00 
16387,150,8,2012-06-17,$10.00 
16388,185,11,2012-06-24,$35.00 
16389,18,1,2012-06-24,$10.00 
16390,42,3,2012-06-14,$10.00 
16391,42,3,2012-06-02,$45.00 
16392,34,1,2012-06-12,$5.00 
16393,34,1,2012-06-22,$10.00 
16394,34,1,2012-06-20,$45.00 
16395,26,1,2012-06-09,$5.00 
16396,26,1,2012-06-15,$10.00 
16397,42,3,2012-06-11,$5.00 
16398,18,1,2012-05-27,$5.00 
16399,2,1,2012-06-17,$10.00 
16400,18,1,2012-06-01,$35.00 
16401,10,1,2012-05-28,$5.00 
16402,10,1,2012-06-09,$10.00 
16403,10,1,2012-06-18,$45.00 
16404,2,1,2012-06-05,$5.00 
16405,2,1,2012-06-20,$40.00 
16406,176,11,2012-06-09,$5.00 
16407,93,5,2012-06-21,$10.00 
16408,26,1,2012-06-05,$40.00 
16409,85,5,2012-06-24,$10.00 
16410,50,3,2012-06-09,$45.00 
16411,85,5,2012-06-03,$5.00 
16412,85,5,2012-06-23,$45.00 
16413,76,3,2012-06-02,$5.00 
16414,76,3,2012-06-15,$5.00 
16415,76,3,2012-06-14,$30.00 
16416,75,3,2012-05-27,$5.00 
16417,75,3,2012-06-20,$10.00 
16418,50,3,2012-06-13,$5.00 
16419,67,3,2012-06-10,$5.00 
16420,67,3,2012-05-27,$10.00 
16421,67,3,2012-06-11,$45.00 
16422,59,3,2012-05-30,$5.00 
16423,59,3,2012-06-23,$10.00 
16424,59,3,2012-05-28,$45.00 
16425,93,5,2012-05-28,$35.00 
16426,50,3,2012-06-12,$10.00 
16427,75,3,2012-06-22,$35.00 
16428,119,5,2012-05-29,$5.00 
16429,127,8,2012-06-19,$45.00 
16430,127,8,2012-06-22,$10.00 
16431,127,8,2012-05-30,$5.00 
16432,135,8,2012-06-26,$10.00 
16433,103,5,2012-06-13,$5.00 
16434,135,8,2012-06-14,$5.00 
16435,135,8,2012-06-11,$35.00 
16436,119,5,2012-06-14,$10.00 
16437,119,5,2012-06-01,$45.00 
16438,111,5,2012-06-12,$5.00 
16439,111,5,2012-05-29,$30.00 
16440,103,5,2012-06-06,$10.00 
16441,143,8,2012-06-08,$45.00 
16442,177,11,2012-06-17,$45.00 
16443,103,5,2012-06-10,$40.00 
16444,111,5,2012-06-02,$5.00 
16445,168,11,2012-06-16,$5.00 
16446,86,5,2012-06-24,$5.00 
16447,194,11,2012-06-07,$5.00 
16448,194,11,2012-06-02,$15.00 
16449,186,11,2012-06-14,$5.00 
16450,186,11,2012-06-21,$5.00 
16451,186,11,2012-06-01,$30.00 
16452,168,11,2012-06-01,$5.00 
16453,177,11,2012-06-25,$10.00 
16454,143,8,2012-06-09,$10.00 
16455,194,11,2012-06-19,$5.00 
16456,168,11,2012-06-12,$30.00 
16457,160,8,2012-06-18,$5.00 
16458,160,8,2012-06-07,$10.00 
16459,160,8,2012-06-15,$40.00 
16460,151,8,2012-06-09,$30.00 
16461,143,8,2012-06-08,$5.00 
16462,177,11,2012-06-16,$5.00 
16463,11,1,2012-06-10,$5.00 
16464,35,1,2012-06-22,$5.00 
16465,35,1,2012-06-24,$5.00 
16466,35,1,2012-06-04,$15.00 
16467,27,1,2012-06-17,$5.00 
16468,27,1,2012-06-26,$10.00 
16469,27,1,2012-06-03,$45.00 
16470,43,3,2012-06-03,$40.00 
16471,11,1,2012-06-12,$5.00 
16472,19,1,2012-06-10,$5.00 
16473,11,1,2012-06-10,$15.00 
16474,3,1,2012-06-24,$5.00 
16475,3,1,2012-06-09,$5.00 
16476,3,1,2012-05-27,$30.00 
16477,94,5,2012-06-22,$5.00 
16478,94,5,2012-06-19,$5.00 
16479,19,1,2012-06-06,$10.00 
16480,86,5,2012-05-30,$10.00 
16481,19,1,2012-06-07,$45.00 
16482,94,5,2012-06-22,$30.00 
16483,43,3,2012-05-27,$10.00 
16484,86,5,2012-06-15,$35.00 
16485,77,3,2012-06-09,$5.00 
16486,77,3,2012-06-10,$10.00 
16487,77,3,2012-06-09,$35.00 
16488,68,3,2012-06-01,$5.00 
16489,68,3,2012-06-04,$10.00 
16490,51,3,2012-06-08,$10.00 
16491,51,3,2012-06-18,$35.00 
16492,51,3,2012-06-18,$5.00 
16493,60,3,2012-05-31,$30.00 
16494,60,3,2012-06-26,$5.00 
16495,60,3,2012-06-16,$5.00 
16496,68,3,2012-06-20,$40.00 
16497,43,3,2012-06-15,$5.00 
16498,144,8,2012-06-09,$45.00 
16499,112,5,2012-06-20,$5.00 
16500,120,5,2012-05-28,$5.00 
16501,136,8,2012-06-22,$5.00 
16502,136,8,2012-06-23,$10.00 
16503,136,8,2012-06-13,$45.00 
16504,128,8,2012-05-30,$5.00 
16505,128,8,2012-06-13,$10.00 
16506,128,8,2012-06-02,$40.00 
16507,120,5,2012-05-29,$10.00 
16508,78,3,2012-06-25,$10.00 
16509,104,5,2012-06-23,$5.00 
16510,195,11,2012-06-19,$5.00 
16511,144,8,2012-06-02,$10.00 
16512,112,5,2012-05-29,$10.00 
16513,112,5,2012-06-01,$35.00 
16514,104,5,2012-06-18,$10.00 
16515,120,5,2012-06-06,$45.00 
16516,169,11,2012-06-17,$10.00 
16517,195,11,2012-06-17,$10.00 
16518,187,11,2012-06-20,$5.00 
16519,187,11,2012-06-03,$10.00 
16520,187,11,2012-06-18,$40.00 
16521,178,11,2012-06-05,$5.00 
16522,178,11,2012-06-12,$5.00 
16523,195,11,2012-06-13,$35.00 
16524,169,11,2012-06-08,$5.00 
16525,144,8,2012-05-31,$5.00 
16526,169,11,2012-06-09,$45.00 
16527,161,11,2012-06-14,$5.00 
16528,161,11,2012-06-19,$10.00 
16529,161,11,2012-06-05,$45.00 
16530,152,8,2012-06-15,$5.00 
16531,152,8,2012-06-06,$10.00 
16532,152,8,2012-06-03,$35.00 
16533,178,11,2012-06-02,$30.00 
16534,20,1,2012-06-07,$10.00 
16535,44,3,2012-06-19,$45.00 
16536,36,1,2012-05-30,$5.00 
16537,36,1,2012-06-23,$5.00 
16538,36,1,2012-06-22,$30.00 
16539,28,1,2012-06-01,$5.00 
16540,28,1,2012-06-17,$10.00 
16541,44,3,2012-06-01,$10.00 
16542,20,1,2012-06-02,$5.00 
16543,4,1,2012-06-26,$45.00 
16544,20,1,2012-05-30,$40.00 
16545,12,1,2012-06-24,$5.00 
16546,12,1,2012-06-05,$10.00 
16547,12,1,2012-06-13,$35.00 
16548,4,1,2012-06-17,$5.00 
16549,4,1,2012-06-04,$10.00 
16550,104,5,2012-06-02,$40.00 
16551,28,1,2012-06-23,$45.00 
16552,78,3,2012-06-03,$5.00 
16553,87,5,2012-06-17,$40.00 
16554,95,5,2012-06-14,$10.00 
16555,95,5,2012-06-14,$45.00 
16556,44,3,2012-06-10,$5.00 
16557,87,5,2012-06-22,$10.00 
16558,95,5,2012-05-31,$5.00 
16559,78,3,2012-06-01,$35.00 
16560,69,3,2012-06-25,$5.00 
16561,69,3,2012-06-23,$35.00 
16562,61,3,2012-06-19,$5.00 
16563,61,3,2012-06-25,$10.00 
16564,61,3,2012-06-18,$40.00 
16565,52,3,2012-06-10,$5.00 
16566,52,3,2012-06-20,$5.00 
16567,69,3,2012-06-06,$10.00 
16568,87,5,2012-06-20,$5.00 
16569,52,3,2012-06-20,$15.00 
16570,137,8,2012-06-02,$10.00 
16571,121,8,2012-06-03,$5.00 
16572,121,8,2012-06-08,$5.00 
16573,129,8,2012-06-25,$30.00 
16574,129,8,2012-06-05,$5.00 
16575,137,8,2012-06-28,$45.00 
16576,129,8,2012-06-13,$5.00 
16577,121,8,2012-06-01,$30.00 
16578,113,5,2012-06-18,$5.00 
16579,113,5,2012-06-19,$5.00 
16580,113,5,2012-06-22,$30.00 
16581,105,5,2012-06-11,$5.00 
16582,105,5,2012-06-06,$5.00 
16583,137,8,2012-06-15,$5.00 
16584,96,5,2012-06-27,$5.00 
